Location,Treatment,Treatment_Value,Age,Gender/Race,Outcome,Outcome_Value
NA,Vegetables,60.253828107432135,AGE_OVERALL,BLK,Depression,66.27921091817535
NA,Vegetables,59.33269650577229,65PLUS,MALE,Depression,65.26596615634952
NA,Vegetables,47.49268490889493,5064,BLK,Depression,52.24195339978443
NA,Vegetables,42.87749256744052,65PLUS,MALE,Depression,47.16524182418458
NA,Vegetables,48.01690274559616,AGE_OVERALL,HIS,Depression,52.81859302015578
NA,Vegetables,61.736030521764945,AGE_OVERALL,WHT,Depression,67.90963357394145
NA,Vegetables,56.46837811380168,AGE_OVERALL,MALE,Depression,62.11521592518185
NA,Vegetables,61.93036549901102,65PLUS,NAA,Depression,68.12340204891213
NA,Vegetables,47.40648717786922,65PLUS,BLK,Depression,52.14713589565614
NA,Vegetables,49.908140308352756,AGE_OVERALL,MALE,Depression,54.89895433918804
NA,Vegetables,54.09745725948333,65PLUS,FEMALE,Depression,59.50720298543167
NA,Vegetables,53.622302601788036,AGE_OVERALL,MALE,Depression,58.98453286196684
NA,Vegetables,69.78285415635689,AGE_OVERALL,OVERALL,Depression,76.76113957199259
NA,Vegetables,64.34325369988537,65PLUS,BLK,Depression,70.77757906987391
NA,Vegetables,43.912020474225734,5064,NAA,Depression,48.30322252164831
NA,Vegetables,43.20516828175703,AGE_OVERALL,BLK,Depression,47.52568510993274
NA,Vegetables,51.55958582508104,5064,NAA,Depression,56.71554440758914
NA,Vegetables,45.67016670461382,AGE_OVERALL,WHT,Depression,50.237183375075205
NA,Vegetables,62.340359544966475,5064,OVERALL,Depression,68.57439549946312
NA,Vegetables,53.93063502241849,65PLUS,MALE,Depression,59.323698524660344
NA,Vegetables,43.701445413605015,5064,OVERALL,Depression,48.07158995496552
NA,Vegetables,55.69371289969025,AGE_OVERALL,HIS,Depression,61.263084189659274
NA,Vegetables,54.98417042042786,65PLUS,HIS,Depression,60.48258746247065
NA,Vegetables,32.38176934345104,AGE_OVERALL,NAA,Depression,35.619946277796146
NA,Vegetables,64.32180902444718,65PLUS,BLK,Depression,70.7539899268919
NA,Vegetables,63.73178659513215,AGE_OVERALL,MALE,Depression,70.10496525464536
NA,Vegetables,56.57394842108811,AGE_OVERALL,BLK,Depression,62.231343263196926
NA,Vegetables,26.90199289951896,65PLUS,BLK,Depression,29.592192189470857
NA,Vegetables,55.86544774950733,AGE_OVERALL,ASN,Depression,61.45199252445807
NA,Vegetables,52.299650783694275,5064,MALE,Depression,57.52961586206371
NA,Vegetables,52.92780307419041,65PLUS,MALE,Depression,58.22058338160945
NA,Vegetables,41.35807537820328,65PLUS,BLK,Depression,45.493882916023615
NA,Vegetables,52.282939693554106,65PLUS,OVERALL,Depression,57.51123366290952
NA,Vegetables,40.83814614416714,65PLUS,HIS,Depression,44.92196075858386
NA,Vegetables,46.886256950247414,AGE_OVERALL,ASN,Depression,51.57488264527216
NA,Vegetables,47.35615636745528,5064,HIS,Depression,52.091772004200806
NA,Vegetables,45.72425180188661,65PLUS,MALE,Depression,50.296676982075276
NA,Vegetables,46.48848075487608,65PLUS,MALE,Depression,51.13732883036369
NA,Vegetables,53.545807213508766,5064,MALE,Depression,58.900387934859644
NA,Vegetables,52.68477608406117,AGE_OVERALL,BLK,Depression,57.95325369246729
NA,Vegetables,54.56575120011566,AGE_OVERALL,HIS,Depression,60.022326320127235
NA,Vegetables,42.301696272501054,65PLUS,HIS,Depression,46.53186589975116
NA,Vegetables,64.06699931194528,5064,OVERALL,Depression,70.47369924313982
NA,Vegetables,70.19598357776096,AGE_OVERALL,HIS,Depression,77.21558193553706
NA,Vegetables,49.16144813622003,AGE_OVERALL,MALE,Depression,54.077592949842035
NA,Vegetables,56.5878884419509,5064,WHT,Depression,62.246677286145996
NA,Vegetables,57.25804280528132,5064,NAA,Depression,62.98384708580946
NA,Vegetables,56.82145862369262,65PLUS,OVERALL,Depression,62.50360448606189
NA,Vegetables,56.6869271122318,5064,WHT,Depression,62.35561982345499
NA,Vegetables,37.33054317856741,5064,OVERALL,Depression,41.06359749642415
NA,Vegetables,32.53330423551222,5064,OVERALL,Depression,35.786634659063445
NA,Vegetables,25.126616169090966,5064,MALE,Depression,27.639277786000065
NA,Vegetables,48.302497129593846,65PLUS,WHT,Depression,53.13274684255323
NA,Vegetables,47.001949128430276,AGE_OVERALL,ASN,Depression,51.70214404127331
NA,Vegetables,39.541862858696845,5064,BLK,Depression,43.496049144566534
NA,Vegetables,54.21468638788512,65PLUS,HIS,Depression,59.63615502667364
NA,Vegetables,41.00255050617166,65PLUS,FEMALE,Depression,45.10280555678883
NA,Vegetables,44.3795434355699,AGE_OVERALL,WHT,Depression,48.817497779126896
NA,Vegetables,59.02860160575936,65PLUS,NAA,Depression,64.9314617663353
NA,Vegetables,52.5417718561969,65PLUS,BLK,Depression,57.7959490418166
NA,Vegetables,31.10905621828975,5064,NAA,Depression,34.21996184011873
NA,Vegetables,49.49789289178618,AGE_OVERALL,HIS,Depression,54.447682180964804
NA,Vegetables,44.47245989094563,65PLUS,ASN,Depression,48.9197058800402
NA,Vegetables,43.16315477536084,5064,OVERALL,Depression,47.479470252896924
NA,Vegetables,54.93783445742746,65PLUS,FEMALE,Depression,60.43161790317021
NA,Vegetables,35.536538010752814,AGE_OVERALL,ASN,Depression,39.0901918118281
NA,Vegetables,48.405122284579846,5064,ASN,Depression,53.245634513037835
NA,Vegetables,14.267824910416778,5064,FEMALE,Depression,15.694607401458457
NA,Vegetables,44.060120601071915,AGE_OVERALL,HIS,Depression,48.46613266117911
NA,Vegetables,50.795839956148455,65PLUS,BLK,Depression,55.8754239517633
NA,Vegetables,40.50033819048414,65PLUS,OVERALL,Depression,44.55037200953256
NA,Vegetables,52.49475145163147,65PLUS,HIS,Depression,57.744226596794626
NA,Vegetables,68.40009713006742,65PLUS,OVERALL,Depression,75.24010684307417
NA,Vegetables,52.73064080741139,AGE_OVERALL,OVERALL,Depression,58.003704888152534
NA,Vegetables,52.815360043660746,5064,OVERALL,Depression,58.09689604802683
NA,Vegetables,58.140643044780674,5064,NAA,Depression,63.95470734925875
NA,Vegetables,53.878711561532114,AGE_OVERALL,WHT,Depression,59.26658271768533
NA,Vegetables,45.08484705648985,65PLUS,ASN,Depression,49.59333176213884
NA,Vegetables,65.82512608267743,AGE_OVERALL,NAA,Depression,72.40763869094518
NA,Vegetables,58.14083705325737,65PLUS,ASN,Depression,63.954920758583114
NA,Vegetables,60.68695061705925,65PLUS,MALE,Depression,66.75564567876518
NA,Vegetables,40.55292197450696,5064,HIS,Depression,44.608214171957655
NA,Vegetables,70.7179536032198,AGE_OVERALL,FEMALE,Depression,77.78974896354178
NA,Vegetables,52.53861772813916,AGE_OVERALL,WHT,Depression,57.79247950095308
NA,Vegetables,45.09797018852797,65PLUS,OVERALL,Depression,49.60776720738077
NA,Vegetables,51.449126895277345,65PLUS,WHT,Depression,56.59403958480508
NA,Vegetables,45.60862136250008,AGE_OVERALL,WHT,Depression,50.16948349875009
NA,Vegetables,48.520735322251376,5064,HIS,Depression,53.37280885447652
NA,Vegetables,61.30517250274063,AGE_OVERALL,NAA,Depression,67.4356897530147
NA,Vegetables,67.23264267034097,AGE_OVERALL,BLK,Depression,73.95590693737506
NA,Vegetables,55.943274630882016,65PLUS,HIS,Depression,61.53760209397022
NA,Vegetables,63.243001169376875,5064,OVERALL,Depression,69.56730128631457
NA,Vegetables,37.32595281678746,5064,OVERALL,Depression,41.05854809846621
NA,Vegetables,64.61567168020673,AGE_OVERALL,NAA,Depression,71.07723884822741
NA,Vegetables,42.501256624766455,AGE_OVERALL,WHT,Depression,46.7513822872431
NA,Vegetables,67.88829247104918,5064,OVERALL,Depression,74.67712171815411
NA,Vegetables,40.352861023258924,65PLUS,BLK,Depression,44.38814712558482
NA,Vegetables,53.755795510212735,65PLUS,NAA,Depression,59.13137506123401
NA,Vegetables,63.14278216218941,5064,ASN,Depression,69.45706037840836
NA,Vegetables,60.47745854781124,5064,MALE,Depression,66.52520440259237
NA,Vegetables,43.92002265632247,65PLUS,NAA,Depression,48.31202492195472
NA,Vegetables,49.113650137150685,AGE_OVERALL,ASN,Depression,54.025015150865755
NA,Vegetables,50.926642581469686,65PLUS,OVERALL,Depression,56.01930683961666
NA,Vegetables,37.90176532127635,65PLUS,NAA,Depression,41.69194185340399
NA,Vegetables,48.72896197163903,AGE_OVERALL,NAA,Depression,53.60185816880294
NA,Vegetables,41.43029159964065,AGE_OVERALL,WHT,Depression,45.57332075960471
NA,Vegetables,54.50912113385679,AGE_OVERALL,FEMALE,Depression,59.96003324724247
NA,Vegetables,42.5127383234299,65PLUS,BLK,Depression,46.764012155772896
NA,Vegetables,59.97611746203622,65PLUS,WHT,Depression,65.97372920823985
NA,Vegetables,43.726302149902,5064,NAA,Depression,48.0989323648922
NA,Vegetables,58.59806741782363,5064,OVERALL,Depression,64.45787415960599
NA,Vegetables,39.55708049979371,65PLUS,FEMALE,Depression,43.512788549773084
NA,Vegetables,62.912335685661375,65PLUS,BLK,Depression,69.20356925422752
NA,Vegetables,37.57701466276566,AGE_OVERALL,ASN,Depression,41.334716129042235
NA,Vegetables,48.73923093769363,5064,ASN,Depression,53.613154031463
NA,Vegetables,35.04134813711329,5064,NAA,Depression,38.54548295082462
NA,Vegetables,71.49411273769948,AGE_OVERALL,OVERALL,Depression,78.64352401146944
NA,Vegetables,41.602295881592376,5064,BLK,Depression,45.762525469751616
NA,Vegetables,54.38908332939079,5064,NAA,Depression,59.82799166232988
NA,Vegetables,35.44757051285052,65PLUS,FEMALE,Depression,38.99232756413557
NA,Vegetables,61.12849964048485,65PLUS,OVERALL,Depression,67.24134960453334
NA,Vegetables,49.37181059494689,65PLUS,MALE,Depression,54.308991654441584
NA,Vegetables,65.70273583070254,5064,HIS,Depression,72.2730094137728
NA,Vegetables,44.81112287343761,5064,NAA,Depression,49.292235160781374
NA,Vegetables,39.054993749102394,65PLUS,HIS,Depression,42.960493124012636
NA,Vegetables,45.89425857276498,AGE_OVERALL,FEMALE,Depression,50.483684430041485
NA,Vegetables,46.84863145839403,5064,MALE,Depression,51.53349460423344
NA,Vegetables,50.63012165458966,5064,ASN,Depression,55.69313382004863
NA,Vegetables,43.42413257251589,65PLUS,OVERALL,Depression,47.76654582976748
NA,Vegetables,47.21884653627187,65PLUS,MALE,Depression,51.94073118989906
NA,Vegetables,61.863685594899124,AGE_OVERALL,OVERALL,Depression,68.05005415438904
NA,Vegetables,64.42434438690452,5064,OVERALL,Depression,70.86677882559498
NA,Vegetables,36.088448571475425,65PLUS,BLK,Depression,39.69729342862297
NA,Vegetables,61.185144013431206,5064,BLK,Depression,67.30365841477433
NA,Vegetables,38.246033446387486,5064,NAA,Depression,42.07063679102624
NA,Vegetables,57.30953030531401,65PLUS,WHT,Depression,63.04048333584542
NA,Vegetables,59.50887728101959,65PLUS,BLK,Depression,65.45976500912155
NA,Vegetables,43.12219480701722,AGE_OVERALL,ASN,Depression,47.43441428771895
NA,Vegetables,38.99655643086197,AGE_OVERALL,WHT,Depression,42.89621207394817
NA,Vegetables,42.60503060658632,AGE_OVERALL,BLK,Depression,46.865533667244954
NA,Vegetables,52.26935926480739,5064,NAA,Depression,57.496295191288134
NA,Vegetables,25.353502677424707,5064,MALE,Depression,27.88885294516718
NA,Vegetables,55.923600896164864,5064,MALE,Depression,61.515960985781355
NA,Vegetables,70.31383504955285,5064,WHT,Depression,77.34521855450814
NA,Vegetables,66.76238855200565,AGE_OVERALL,HIS,Depression,73.43862740720621
NA,Vegetables,51.492606761904085,65PLUS,BLK,Depression,56.6418674380945
NA,Vegetables,49.76115264425722,AGE_OVERALL,FEMALE,Depression,54.73726790868295
NA,Vegetables,38.53152423274074,5064,BLK,Depression,42.38467665601482
NA,Vegetables,43.5842022460473,65PLUS,OVERALL,Depression,47.94262247065203
NA,Vegetables,65.26037494680169,AGE_OVERALL,HIS,Depression,71.78641244148187
NA,Vegetables,64.13877619808686,65PLUS,MALE,Depression,70.55265381789555
NA,Vegetables,45.19609409459117,AGE_OVERALL,WHT,Depression,49.71570350405029
NA,Vegetables,62.088940818853416,5064,NAA,Depression,68.29783490073876
NA,Vegetables,53.192317687499674,65PLUS,BLK,Depression,58.51154945624965
NA,Vegetables,41.9123352423997,65PLUS,MALE,Depression,46.103568766639675
NA,Vegetables,39.71028950380354,65PLUS,WHT,Depression,43.681318454183895
NA,Vegetables,47.67319051218608,AGE_OVERALL,WHT,Depression,52.440509563404696
NA,Vegetables,50.127879997680374,65PLUS,ASN,Depression,55.14066799744842
NA,Vegetables,38.7588341629651,5064,NAA,Depression,42.63471757926161
NA,Vegetables,45.749932690238786,AGE_OVERALL,OVERALL,Depression,50.32492595926267
NA,Vegetables,47.979746298144924,65PLUS,ASN,Depression,52.77772092795942
NA,Vegetables,40.782751818134926,AGE_OVERALL,NAA,Depression,44.86102699994842
NA,Vegetables,72.16891735513411,5064,FEMALE,Depression,79.38580909064753
NA,Vegetables,51.84932732221231,65PLUS,BLK,Depression,57.034260054433545
NA,Vegetables,29.638516470684234,5064,NAA,Depression,32.60236811775266
NA,Vegetables,47.46110900254717,65PLUS,OVERALL,Depression,52.20721990280189
NA,Vegetables,69.13778513002055,65PLUS,BLK,Depression,76.0515636430226
NA,Vegetables,48.38911063635287,AGE_OVERALL,BLK,Depression,53.22802169998816
NA,Vegetables,61.28954026908067,65PLUS,FEMALE,Depression,67.41849429598874
NA,Vegetables,50.421362088923125,5064,FEMALE,Depression,55.46349829781544
NA,Vegetables,49.570731284354736,AGE_OVERALL,OVERALL,Depression,54.52780441279021
NA,Vegetables,58.21269725111965,65PLUS,MALE,Depression,64.03396697623162
NA,Vegetables,53.61205902271234,65PLUS,OVERALL,Depression,58.973264924983575
NA,Vegetables,64.2190142672662,AGE_OVERALL,ASN,Depression,70.64091569399282
NA,Vegetables,60.6480073756418,AGE_OVERALL,MALE,Depression,66.71280811320598
NA,Vegetables,41.06511920007015,5064,OVERALL,Depression,45.171631120077166
NA,Vegetables,48.91941916179818,5064,HIS,Depression,53.811361077978006
NA,Vegetables,60.58899575360573,AGE_OVERALL,MALE,Depression,66.64789532896631
NA,Vegetables,56.960758062217906,5064,MALE,Depression,62.656833868439705
NA,Vegetables,42.108486894401665,65PLUS,ASN,Depression,46.319335583841834
NA,Vegetables,45.44016091405937,AGE_OVERALL,NAA,Depression,49.98417700546531
NA,Vegetables,48.56328704529632,65PLUS,ASN,Depression,53.41961574982596
NA,Vegetables,37.226921710920486,65PLUS,WHT,Depression,40.949613882012535
NA,Vegetables,37.288499941011,65PLUS,WHT,Depression,41.0173499351121
NA,Vegetables,31.44146258658797,AGE_OVERALL,WHT,Depression,34.58560884524677
NA,Vegetables,34.164371363609334,5064,ASN,Depression,37.58080849997027
NA,Vegetables,47.70796192582044,AGE_OVERALL,WHT,Depression,52.47875811840249
NA,Vegetables,52.65278521317541,AGE_OVERALL,FEMALE,Depression,57.91806373449296
NA,Vegetables,48.23003391368354,65PLUS,MALE,Depression,53.0530373050519
NA,Vegetables,83.70877430706275,5064,WHT,Depression,92.07965173776904
NA,Vegetables,44.04364379482829,65PLUS,WHT,Depression,48.44800817431113
NA,Vegetables,56.43653374913244,5064,WHT,Depression,62.080187124045686
NA,Vegetables,45.951445963057374,5064,FEMALE,Depression,50.54659055936312
NA,Vegetables,47.961454981332466,AGE_OVERALL,BLK,Depression,52.757600479465715
NA,Vegetables,62.64430575214309,5064,OVERALL,Depression,68.9087363273574
NA,Vegetables,61.64759588239282,65PLUS,MALE,Depression,67.81235547063211
NA,Vegetables,55.77250987952793,5064,OVERALL,Depression,61.349760867480725
NA,Vegetables,62.935025272646584,5064,ASN,Depression,69.22852779991125
NA,Vegetables,63.86958188653785,5064,MALE,Depression,70.25654007519164
NA,Vegetables,40.57260414660865,AGE_OVERALL,HIS,Depression,44.629864561269514
NA,Vegetables,60.72384381096464,5064,HIS,Depression,66.79622819206111
NA,Vegetables,76.02238074833758,65PLUS,MALE,Depression,83.62461882317135
NA,Vegetables,66.97453366368498,AGE_OVERALL,ASN,Depression,73.67198703005349
NA,Vegetables,62.34201914418952,AGE_OVERALL,FEMALE,Depression,68.57622105860848
NA,Vegetables,57.070959891195,AGE_OVERALL,NAA,Depression,62.77805588031451
NA,Vegetables,51.42167821849236,65PLUS,WHT,Depression,56.5638460403416
NA,Vegetables,37.914633671663005,5064,BLK,Depression,41.706097038829306
NA,Vegetables,62.62440895859895,5064,WHT,Depression,68.88684985445884
NA,Vegetables,59.6982791837938,AGE_OVERALL,OVERALL,Depression,65.66810710217318
NA,Vegetables,55.12393042717962,5064,BLK,Depression,60.63632346989759
NA,Vegetables,62.221316449907604,5064,HIS,Depression,68.44344809489837
NA,Vegetables,55.14291863390319,5064,WHT,Depression,60.65721049729352
NA,Vegetables,56.10590977118692,AGE_OVERALL,MALE,Depression,61.71650074830562
NA,Vegetables,31.225276574735297,5064,HIS,Depression,34.34780423220883
NA,Vegetables,61.07343028055445,5064,ASN,Depression,67.1807733086099
NA,Vegetables,59.3188526557837,65PLUS,NAA,Depression,65.25073792136207
NA,Vegetables,40.1710544579226,AGE_OVERALL,FEMALE,Depression,44.18815990371486
NA,Vegetables,41.238751339929436,65PLUS,MALE,Depression,45.36262647392238
NA,Vegetables,58.90641121852764,AGE_OVERALL,FEMALE,Depression,64.7970523403804
NA,Vegetables,75.07518758430189,AGE_OVERALL,ASN,Depression,82.58270634273208
NA,Vegetables,56.533806741826965,5064,MALE,Depression,62.187187416009664
NA,Vegetables,53.35922500121586,65PLUS,HIS,Depression,58.69514750133745
NA,Vegetables,36.882815659900565,5064,OVERALL,Depression,40.571097225890625
NA,Vegetables,57.937564131468875,5064,FEMALE,Depression,63.73132054461577
NA,Vegetables,43.344017932338815,5064,WHT,Depression,47.6784197255727
NA,Vegetables,55.26176402144176,5064,WHT,Depression,60.787940423585944
NA,Vegetables,50.131595709155576,65PLUS,FEMALE,Depression,55.14475528007114
NA,Vegetables,33.672982059165584,5064,ASN,Depression,37.040280265082146
NA,Vegetables,34.87952399535681,65PLUS,FEMALE,Depression,38.3674763948925
NA,Vegetables,43.73198525432033,AGE_OVERALL,NAA,Depression,48.105183779752366
NA,Vegetables,54.77466096046029,65PLUS,NAA,Depression,60.252127056506325
NA,Vegetables,59.186236160389385,5064,OVERALL,Depression,65.10485977642833
NA,Vegetables,31.94840641143543,AGE_OVERALL,NAA,Depression,35.14324705257897
NA,Vegetables,69.32833247372044,65PLUS,NAA,Depression,76.26116572109248
NA,Vegetables,34.34978142730934,AGE_OVERALL,MALE,Depression,37.78475957004027
NA,Vegetables,51.1098526319622,AGE_OVERALL,BLK,Depression,56.220837895158425
NA,Vegetables,51.08843111869977,65PLUS,BLK,Depression,56.197274230569754
NA,Vegetables,66.04038105397888,5064,FEMALE,Depression,72.64441915937677
NA,Vegetables,48.9993649060725,AGE_OVERALL,FEMALE,Depression,53.89930139667975
NA,Vegetables,66.46388950273376,65PLUS,OVERALL,Depression,73.11027845300714
NA,Vegetables,38.50416375819448,5064,OVERALL,Depression,42.35458013401393
NA,Vegetables,47.51676602592374,65PLUS,FEMALE,Depression,52.26844262851611
NA,Vegetables,42.450499435379626,5064,HIS,Depression,46.69554937891759
NA,Vegetables,66.3714366734831,5064,NAA,Depression,73.00858034083141
NA,Vegetables,42.39445161900566,AGE_OVERALL,MALE,Depression,46.63389678090623
NA,Vegetables,49.118906062678654,5064,FEMALE,Depression,54.03079666894652
NA,Vegetables,49.61509854271281,65PLUS,WHT,Depression,54.57660839698409
NA,Vegetables,67.39964418451436,5064,OVERALL,Depression,74.1396086029658
NA,Vegetables,38.12075865087813,5064,NAA,Depression,41.93283451596594
NA,Vegetables,58.122188098450174,AGE_OVERALL,MALE,Depression,63.934406908295195
NA,Vegetables,36.65300755463541,5064,WHT,Depression,40.31830831009895
NA,Vegetables,34.23905102973824,5064,OVERALL,Depression,37.66295613271207
NA,Vegetables,43.02837620043118,5064,ASN,Depression,47.331213820474304
NA,Vegetables,37.592635010240656,65PLUS,FEMALE,Depression,41.35189851126472
NA,Vegetables,36.63264553192215,5064,MALE,Depression,40.29591008511437
